8807,6,430,538,11,2129,26962,57,12787,1,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2771,15,342,5,10340,23,388,1154,12,126,6,2413,51,107,0,0,0,0,0,0,0,0,0,0,0
2792,5144,2541,4,28773,19,36057,12,405,9,2,553,3490,0,0,0,0,0,0,0,0,0,0,0,0
1563,19,1870,1,2797,13192,18,1309,39,6426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,12,1715,981,9570,3207,955,1,829,4,11750,24611,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,133,217,720,854,9,3039,516,234,45,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6206,1102,4313,3515,3,5731,9451,97,6863,105,511,5756,0,0,0,0,0,0,0,0,0,0,0,0,0
9,10629,1204,8,1244,3812,2214,6,4652,10,26103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3264,1864,2,15988,18,94,3,69,4,11429,3,220,35,129,6,51,0,0,0,0,0,0,0,0,0
7,67,6105,10364,1864,13999,4,953,32,1703,6,198,189,0,0,0,0,0,0,0,0,0,0,0,0
403,6,2106,14,2783,16833,4,168,159,196,31,1375,223,0,0,0,0,0,0,0,0,0,0,0,0
2231,1121,3883,8,11348,9,713,1724,2677,10,158,8915,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,1720,11,94283,249,9,53,39,5537,5591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,6,610,30,2080,554,3,1161,153,6,133,217,4,732,0,0,0,0,0,0,0,0,0,0,0
3312,1,2653,1286,934,6,1157,12,6958,27,41,97,0,0,0,0,0,0,0,0,0,0,0,0,0
2363,21239,783,32,10134,1438,5,174,1275,7649,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,637,6566,141,14,946,311,1305,7,405,9,3701,0,0,0,0,0,0,0,0,0,0,0,0,0
8349,491,5,1094,8770,1,145,4,842,470,3,578,7,4062,0,0,0,0,0,0,0,0,0,0,0
1309,141,5,18142,1,13877,40,1149,9,3,1954,25,260,2704,0,0,0,0,0,0,0,0,0,0,0
28484,3284,4,9920,12970,18,589,9,19,94287,12,4892,0,0,0,0,0,0,0,0,0,0,0,0,0
229,1598,1106,9851,11,2,40,4008,25,660,10,2425,336,349,0,0,0,0,0,0,0,0,0,0,0
7,67,1,306,201,8921,4,16185,17424,10,59124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5188,18,2054,2337,3573,257,156,6,649,4055,2,8406,0,0,0,0,0,0,0,0,0,0,0,0,0
844,348,16,1972,10,1223,1,36911,4,28951,1703,6,963,222,0,0,0,0,0,0,0,0,0,0,0
3719,8131,2290,44051,4,2680,257,4090,9,578,56,2,6434,0,0,0,0,0,0,0,0,0,0,0,0
1667,243,13,44053,1,798,14,946,13789,111,21549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3072,2545,38,7612,11,868,32,896,243,3975,1,3514,0,0,0,0,0,0,0,0,0,0,0,0,0
2368,3348,204,9,3517,227,869,52,849,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,6712,14848,4091,1,402,47,19,3106,2,22,935,3,5430,12,1573,53,0,0,0,0,0,0,0,0
1982,220,32,6540,6,763,4,13098,16833,577,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,4076,141,5,1641,1,2532,3386,2470,12,50,347,123,0,0,0,0,0,0,0,0,0,0,0,0
147,49,8,1505,141,5,3946,613,30,3703,12,124,1,2054,0,0,0,0,0,0,0,0,0,0,0
725,5440,32,509,77,10704,2503,9,332,2661,8,1525,0,0,0,0,0,0,0,0,0,0,0,0,0
2632,1375,1,8230,14708,1735,12,32539,1,3745,6,284,726,0,0,0,0,0,0,0,0,0,0,0,0
71,2083,47,10768,16,351,1,14067,9,186,1584,10,4130,0,0,0,0,0,0,0,0,0,0,0,0
7684,5888,65,9160,127,320,430,1,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17609,4,6949,13920,9873,141,480,713,1035,6,1996,94,0,0,0,0,0,0,0,0,0,0,0,0,0
2444,6,6611,16188,14,19,7084,11,4414,478,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7622,3476,1187,2584,57,22351,12,4892,10280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2532,1,328,6,158,20360,928,623,1,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,11,3308,706,1527,260,685,9,2,222,45,4427,3724,0,0,0,0,0,0,0,0,0,0,0,0
10,20323,1193,16,4002,18,40,2034,70,1981,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,378,30,6356,4,3972,7,125,924,21,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,11460,5563,68,4647,1,3363,2059,6,33239,11,7492,0,0,0,0,0,0,0,0,0,0,0,0,0
136,1,17,95,6283,968,2902,5,14,206,3,115,11,2368,0,0,0,0,0,0,0,0,0,0,0
3510,3769,1870,476,6875,9,865,348,16,13,18352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12156,10894,3539,294,3730,6,11343,1938,4314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,6,2345,1472,4412,260,2434,56,7,405,9,15,4997,0,0,0,0,0,0,0,0,0,0,0,0
3,17,124,1,6028,3284,2054,2545,311,202,98,13790,2619,0,0,0,0,0,0,0,0,0,0,0,0
8242,2085,149,4554,3,22,5,13994,12772,12460,12,2777,6,158,4965,0,0,0,0,0,0,0,0,0,0
4,23,2046,19194,96,1,703,1900,6,4130,3434,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,3043,27461,650,5,6858,1793,160,623,864,8,1573,53,0,0,0,0,0,0,0,0,0,0,0,0
11516,8,2812,2545,94308,53,19,14,1500,4323,4140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4540,11562,2,73,71,1861,47,1045,1597,25,14,3721,0,0,0,0,0,0,0,0,0,0,0,0,0
11487,2704,1031,1490,1033,16,13784,4,76,1665,2,5,821,0,0,0,0,0,0,0,0,0,0,0,0
1524,842,2152,43,240,2495,9,2,182,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,3382,4,4939,7487,11,4808,336,10,780,623,864,8,431,0,0,0,0,0,0,0,0,0,0,0
405,9,3,1622,1278,3988,4,1482,44,6,234,7,831,0,0,0,0,0,0,0,0,0,0,0,0
6452,2515,9433,1244,874,167,13,5711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1833,2352,6687,7,137,422,15,154,1504,4,8711,235,44,0,0,0,0,0,0,0,0,0,0,0,0
3312,1,3045,1724,10266,16,6340,25,19,15933,7,7310,0,0,0,0,0,0,0,0,0,0,0,0,0
57,955,1,10814,11,981,2138,141,5,22528,221,10,183,0,0,0,0,0,0,0,0,0,0,0,0
9386,19271,21571,18649,1667,36941,3,1547,4,12382,56,3,3847,0,0,0,0,0,0,0,0,0,0,0,0
513,429,260,1716,9,1773,198,5,65,952,3,335,922,321,0,0,0,0,0,0,0,0,0,0,0
7,195,10630,333,429,260,87,623,7,3167,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,928,22,5736,4,10247,4,521,22,1905,7,3547,0,0,0,0,0,0,0,0,0,0,0,0,0
446,6,40,905,8,2115,51590,4,1220,193,19970,12,335,922,6,133,194,0,0,0,0,0,0,0,0
680,8,169,94318,1,2369,11,865,348,1062,1,7920,0,0,0,0,0,0,0,0,0,0,0,0,0
3510,6729,11,10745,4,94319,1554,10329,65,5087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16175,38150,973,4196,622,11904,7881,10,1570,4,10866,682,0,0,0,0,0,0,0,0,0,0,0,0,0
5624,18,1223,6,8756,658,4939,17582,895,505,3,303,314,0,0,0,0,0,0,0,0,0,0,0,0
2324,5436,2902,2313,1,8390,4,15341,9,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,10163,395,6,1345,30,26547,4568,19913,7,390,2119,0,0,0,0,0,0,0,0,0,0,0,0,0
1784,5,36945,2545,2054,57,1433,4,4808,336,10,1223,6,8756,0,0,0,0,0,0,0,0,0,0,0
23891,1954,6,2145,2651,16,2,985,2,132,2327,1206,8,732,0,0,0,0,0,0,0,0,0,0,0
94,149,466,54,16710,2095,26,82,2,4453,2504,9,3,50,945,0,0,0,0,0,0,0,0,0,0
1122,4,7828,4909,5,2461,1514,6860,2,562,6,158,0,0,0,0,0,0,0,0,0,0,0,0,0
57,19,3323,32,498,2461,1514,2323,9176,4,16,6791,7,7802,0,0,0,0,0,0,0,0,0,0,0
13169,11,1787,3400,4891,11,193,6,250,6,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5020,1,1054,1389,30,94327,554,9,7040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15353,538,10,17591,4,521,7395,7,649,57,162,10,4964,1,26554,0,0,0,0,0,0,0,0,0,0
10143,3078,637,4,41,200,8,123,56,17267,15951,10,158,4062,0,0,0,0,0,0,0,0,0,0,0
28159,2273,15,122,11666,4,8088,18,548,932,6,7661,0,0,0,0,0,0,0,0,0,0,0,0,0
51,8898,9,668,12,4965,21734,2398,1,2145,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,32338,1592,1316,18,14790,104,2,87,44,1,673,0,0,0,0,0,0,0,0,0,0,0,0,0
9779,18237,10891,3,2026,10,87,64,8,4892,4417,7,7288,3600,0,0,0,0,0,0,0,0,0,0,0
51,2215,222,11,682,9,217,7,99,15,16839,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8799,32342,132,6,112,4,94335,822,6281,15,3635,6,51,0,0,0,0,0,0,0,0,0,0,0,0
17594,2037,7,13364,4,1940,538,10,604,11,2,333,429,0,0,0,0,0,0,0,0,0,0,0,0
57,1204,7,12828,8,4892,7622,3476,25995,1077,1,834,0,0,0,0,0,0,0,0,0,0,0,0,0
7241,3227,1222,80,1914,10,81,1,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,124,7040,491,5,3787,2607,3,9561,7,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5143,4397,39,3700,10953,11,11029,172,1430,12,7511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18984,22151,3552,36973,4,2444,7,186,6844,9,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,856,2765,21,133,217,51,30,15218,1154,15065,45,122,0,0,0,0,0,0,0,0,0,0,0,0
800,1004,11,7280,4,3337,152,9,2598,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,479,1,3186,6197,1,442,18733,1,3009,4,198,19286,0,0,0,0,0,0,0,0,0,0,0,0
21580,10338,2629,9,969,10429,1,43,224,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,18649,124,1,94344,123,6,4627,94345,42,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36983,31087,1216,1,798,10,7661,24,122,11666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,762,798,12,1074,11095,81,5521,2,1811,12,915,0,0,0,0,0,0,0,0,0,0,0,0,0
483,1950,18,84,3,53,7,126,4,124,1222,1323,402,45,1905,0,0,0,0,0,0,0,0,0,0
290,8854,7,124,1,2677,39,2231,91,3510,76,3372,484,0,0,0,0,0,0,0,0,0,0,0,0
11,821,15400,4,1949,1,96,900,1876,10100,328,6,3070,0,0,0,0,0,0,0,0,0,0,0,0
11,868,1,9052,1365,6,239,5156,7012,7,67,623,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,2429,1020,6,1547,3674,4,1741,1742,70,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4072,1,637,6898,1144,11754,14,3787,156,3,7626,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,2468,16,22,17,1786,6,3755,1,1431,24,1748,0,0,0,0,0,0,0,0,0,0,0,0,0
17600,8961,15566,18,4396,4,1525,10124,7,9505,10,2174,0,0,0,0,0,0,0,0,0,0,0,0,0
14682,3823,326,2282,1,237,867,166,18,123,11,168,115,0,0,0,0,0,0,0,0,0,0,0,0
442,3009,706,12758,4,3638,9938,2287,3,1517,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,1,6228,16,2630,3,181,47,4,116,1,740,18,5707,0,0,0,0,0,0,0,0,0,0,0
4128,3847,8526,4159,1,1667,150,14,30,20093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6866,1,320,1,698,18197,4,6592,5,20,28064,141,2065,0,0,0,0,0,0,0,0,0,0,0,0
900,781,3303,997,11,1564,201,4,1220,2,11015,8,9455,1,798,0,0,0,0,0,0,0,0,0,0
8885,76,996,7705,6,4808,67,8,89,6,1032,194,2,887,0,0,0,0,0,0,0,0,0,0,0
2681,1,1572,7010,5925,7606,19,18818,11,123,12,11340,0,0,0,0,0,0,0,0,0,0,0,0,0
3045,19,141,1690,9,2677,174,6286,16,12971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,6,1671,222,1,4811,4162,53505,623,6,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,2699,16281,2461,1514,26,123,24,4600,18308,19281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12439,11109,1206,5911,1,1052,12,1441,1,15387,5022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,11387,1498,6490,3,1127,9,5,1326,18361,53266,11472,21,1181,0,0,0,0,0,0,0,0,0,0,0
5819,5146,1558,39,5353,1,2335,9,342,4,268,338,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,2677,1606,3045,123,22,8600,6,5,3510,3769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9257,153,2902,123,56,10312,13467,10,2413,51,107,89,7,520,0,0,0,0,0,0,0,0,0,0,0
9268,1,1748,8,954,30,127,2646,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,219,8,839,3035,3434,16104,8,572,6,26591,7,674,0,0,0,0,0,0,0,0,0,0,0,0
2655,4,3455,24,6817,22156,250,6,1289,11,29153,12,24265,0,0,0,0,0,0,0,0,0,0,0,0
8,374,1425,21,139,21,7282,6673,2207,3,317,6,622,0,0,0,0,0,0,0,0,0,0,0,0
460,1031,15194,115,1,4030,61,158,4,13582,16,17,3509,0,0,0,0,0,0,0,0,0,0,0,0
147,49,8,1875,1941,7,740,5785,10,2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,968,1866,2,618,1,1099,10,2368,2,132,643,6,112,0,0,0,0,0,0,0,0,0,0,0
14876,2500,12,6473,4,17117,2,62,962,276,12,176,321,0,0,0,0,0,0,0,0,0,0,0,0
57,87,783,10,158,15951,491,31,13,215,6,2202,0,0,0,0,0,0,0,0,0,0,0,0,0
5673,348,4136,30480,1,6096,7,8584,30,5,996,2,8406,0,0,0,0,0,0,0,0,0,0,0,0
153,955,1,406,4,1301,24608,12,89,6,2413,51,107,0,0,0,0,0,0,0,0,0,0,0,0
476,1391,18,777,1,11902,10,158,85,1047,61,69,4,107,47,0,0,0,0,0,0,0,0,0,0
3027,10072,4136,460,1031,18,1242,3,115,6,158,11,13582,0,0,0,0,0,0,0,0,0,0,0,0
5537,141,5,32379,15921,1,1667,25,14,29117,2,14870,1501,0,0,0,0,0,0,0,0,0,0,0,0
4489,2444,7,969,11,6642,37040,9,9981,2009,1,11200,0,0,0,0,0,0,0,0,0,0,0,0,0
21347,1,154,8,169,14078,953,32,335,3,6,2886,0,0,0,0,0,0,0,0,0,0,0,0,0
735,3262,260,125,251,1,562,56,4310,7660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16745,1444,706,3352,1220,3,1972,10,3552,11,3112,7,3022,0,0,0,0,0,0,0,0,0,0,0,0
1977,12066,155,7,251,6,3242,26,1354,1,3214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,1,6673,821,39,7779,8,1143,4,1740,505,2919,5752,0,0,0,0,0,0,0,0,0,0,0,0
619,5,5800,250,6,7082,65,19,4820,17,487,106,6,320,0,0,0,0,0,0,0,0,0,0,0
36770,29127,2034,24704,11,406,3054,10,32389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5751,8946,5237,4,8920,124,56,12704,9,19,505,10,158,0,0,0,0,0,0,0,0,0,0,0,0
3769,36,4,1724,45,9228,37056,10588,137,41,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,6589,5521,129,6,2024,4,706,2185,1222,2918,250,12,2689,0,0,0,0,0,0,0,0,0,0,0
716,1695,260,317,11,250,1,5231,13371,7,9043,10274,0,0,0,0,0,0,0,0,0,0,0,0,0
11,18371,3479,2641,2085,145,4,260,4626,559,11,10711,0,0,0,0,0,0,0,0,0,0,0,0,0
19,20297,659,14265,27,65,1575,9,98,713,141,24,2624,0,0,0,0,0,0,0,0,0,0,0,0
14682,19986,15977,14726,3,2417,1,1451,1,10381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2394,141,5,1031,1891,115,11,3,13582,18,148,1,6481,0,0,0,0,0,0,0,0,0,0,0,0
11,12997,4,1408,1,10739,3441,7189,1121,15,809,7,1064,0,0,0,0,0,0,0,0,0,0,0,0
71,1672,47,3479,2641,15375,3230,10711,7,109,365,1436,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,4270,26615,720,1,18821,10,18532,4,260,4282,11082,0,0,0,0,0,0,0,0,0,0,0,0
446,9409,8152,21,482,483,72,1,214,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1631,12,133,217,610,2533,6793,9,2,341,5326,0,0,0,0,0,0,0,0,0,0,0,0,0
7,794,5751,2902,291,7407,11,158,18,22,107,621,0,0,0,0,0,0,0,0,0,0,0,0,0
2231,1831,264,9,879,3,986,562,6,158,98,18144,0,0,0,0,0,0,0,0,0,0,0,0,0
8403,6,829,23005,6,391,16,17609,35,498,10,1846,0,0,0,0,0,0,0,0,0,0,0,0,0
12,501,2095,23,535,11,1079,10,116,1,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,6049,761,1,616,1449,21,333,1,726,18,52,2960,7059,0,0,0,0,0,0,0,0,0,0,0
6356,260,3696,4626,11,11065,4,538,2225,773,6,4091,0,0,0,0,0,0,0,0,0,0,0,0,0
865,348,1187,168,3985,9,1241,251,56,4013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10714,398,14780,132,94395,1570,11,250,206,3,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12985,260,6441,25,8109,3282,10,411,4,196,713,2,2101,0,0,0,0,0,0,0,0,0,0,0,0
3477,20,32,1074,580,1787,1,9287,227,398,2,239,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,2615,4,13011,51,13160,6147,4,2198,9,2527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4128,3847,1870,562,56,3362,29139,10,4784,345,64,255,1,508,0,0,0,0,0,0,0,0,0,0,0
4540,1457,39,637,128,13,64,5,14,2897,98,5183,0,0,0,0,0,0,0,0,0,0,0,0,0
4521,6,8133,10891,3,2026,160,1675,6,51,10,2020,133,0,0,0,0,0,0,0,0,0,0,0,0
1833,2352,329,189,30,5631,1,4279,4,868,1,2808,7007,0,0,0,0,0,0,0,0,0,0,0,0
14069,9437,5,4457,398,4335,91,10,698,4,14632,44288,0,0,0,0,0,0,0,0,0,0,0,0,0
15422,148,317,6,619,5,1745,215,75,77,15,5606,0,0,0,0,0,0,0,0,0,0,0,0,0
6021,1187,697,21,7241,57,1971,1,4457,7,6899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,6,2549,4136,18170,4,2545,823,4831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,8,16035,6,4543,15078,3,147,3078,77,1295,4,3977,11,3,839,0,0,0,0,0,0,0,0,0
7626,6729,5665,11754,282,1159,3,150,3,583,8605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972,19,806,5711,11,124,1,3406,4,141,11274,37929,484,0,0,0,0,0,0,0,0,0,0,0,0
998,2902,6,6809,66,4440,26,123,283,64,458,1,644,0,0,0,0,0,0,0,0,0,0,0,0
1031,14632,318,257,19,1702,17,1333,16,55,5,2,2202,398,332,0,0,0,0,0,0,0,0,0,0
3733,5513,4059,1261,145,7,37097,9,470,3,31,4140,0,0,0,0,0,0,0,0,0,0,0,0,0
4076,398,470,3,578,43,136,6,44,4,3745,7,3823,6007,4,3386,2470,0,0,0,0,0,0,0,0
5089,3,53519,981,141,6855,1,82,6799,7,13,32427,0,0,0,0,0,0,0,0,0,0,0,0,0
14682,7184,806,18368,7,67,1,3406,30,3092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,2429,357,4,67,1,1418,66,2701,85,7,1595,54008,0,0,0,0,0,0,0,0,0,0,0,0
22,3504,6,1833,16210,2867,204,6204,4,2372,7,609,10,2292,0,0,0,0,0,0,0,0,0,0,0
37102,8216,12,8731,1,4180,7,217,65,3373,1,40,869,0,0,0,0,0,0,0,0,0,0,0,0
13104,5022,19,141,1133,3,186,123,56,13775,16211,10,2817,0,0,0,0,0,0,0,0,0,0,0,0
8496,4921,2429,4013,141,5,1094,3154,4,4059,578,7,40,86,0,0,0,0,0,0,0,0,0,0,0
658,835,1864,15,5899,3724,4,7354,16,1811,45,3378,864,7,1223,0,0,0,0,0,0,0,0,0,0
9460,7276,14602,8649,4,444,6084,6834,12,945,36,294,674,0,0,0,0,0,0,0,0,0,0,0,0
8388,2196,4,13223,5156,4,8274,23,1152,6,2413,51,107,0,0,0,0,0,0,0,0,0,0,0,0
7,7083,7626,1870,250,57,38160,3700,11,11754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,11478,953,21,133,9,94415,1041,6,291,11,2,391,0,0,0,0,0,0,0,0,0,0,0,0
57,1688,800,4313,3515,3,23021,419,22,1277,332,12,246,0,0,0,0,0,0,0,0,0,0,0,0
2515,569,2241,4,5276,397,16794,233,8,2175,1753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7810,7390,4608,10,143,9,1003,1380,4,4835,2,2701,0,0,0,0,0,0,0,0,0,0,0,0,0
9,63,2302,2137,2233,76,277,1,14796,22,52,5656,102,0,0,0,0,0,0,0,0,0,0,0,0
679,4,5086,6399,2,798,214,47,72,6,87,250,222,0,0,0,0,0,0,0,0,0,0,0,0
1165,14632,19,1031,14,5233,578,37120,1033,18,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,1031,196,19,5970,11,62,8896,14,11,50,8786,0,0,0,0,0,0,0,0,0,0,0,0,0
240,2389,10977,5,838,31,3274,11,12515,70,21884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2653,21824,8268,4,1793,1,9549,4,141,30,765,9,22,7026,0,0,0,0,0,0,0,0,0,0,0
1490,1033,71,181,247,1,123,1165,1713,12381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4031,4136,1069,1,2094,1124,4,14,1286,13377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,11556,32455,9770,5068,11,5012,25683,9,23,19309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,11,1,14796,18133,2233,1392,8589,9,52,10669,102,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1657,8,385,7426,678,583,9,1666,4,1922,707,0,0,0,0,0,0,0,0,0,0,0,0,0
4721,6,1833,2352,25039,3,1476,683,1639,154,4,42,22,0,0,0,0,0,0,0,0,0,0,0,0
4431,6360,8,1843,1,11483,6850,1,342,4,220,3,6226,1758,0,0,0,0,0,0,0,0,0,0,0
1033,1147,2912,3,570,158,9619,48,3619,1,4920,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,147,396,16,22,13,3,482,2,5379,4,65,9,12966,0,0,0,0,0,0,0,0,0,0,0
940,141,5,474,1040,6,1127,442,57,201,361,6,622,0,0,0,0,0,0,0,0,0,0,0,0
596,15601,65,37088,7,320,1,698,4,4059,766,123,8,305,0,0,0,0,0,0,0,0,0,0,0
23007,3349,251,1,250,7,1054,1389,8740,13,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14682,18205,32470,8965,2248,4399,56,4804,16649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,536,1,403,1448,1121,2635,9,1455,2,143,6,2549,0,0,0,0,0,0,0,0,0,0,0,0
190,1,13,512,8,1179,207,13078,5068,4369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,2783,1743,1,387,1122,61,164,80,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7040,76,797,94435,37160,18,841,1,52,21404,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,1,2010,16,17,33,4920,6,51,7,678,6,798,10,2398,0,0,0,0,0,0,0,0,0,0
18,1914,11501,6,11095,94437,4878,11,15602,5,1220,153,9,696,0,0,0,0,0,0,0,0,0,0,0
154,1,5917,4,20713,11546,1294,1,12517,18,15603,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,6049,11,399,5967,10866,658,1695,4,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,4,3499,2100,27554,4007,1,2815,8,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7560,8284,81,1220,3,1972,4,6070,3332,65,32,89,0,0,0,0,0,0,0,0,0,0,0,0,0
404,6,284,4909,536,1,49,57,4212,1,14243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,1226,10,589,4,94443,562,32721,37165,37166,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4137,3984,123,56,9757,2351,7,9958,318,11183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2902,1490,1033,4,5951,5260,26,2466,6,2413,515,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,928,5,9998,17627,906,3,1234,3,583,3461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14590,821,1,1047,4,10001,39,9268,11362,4,4755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7683,928,5,41,752,4,14005,18102,11,783,10,87,764,0,0,0,0,0,0,0,0,0,0,0,0
14682,8609,39,405,1,5228,8349,248,17,19315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1,52,149,69,170,284,726,16,2,22,13778,6,423,222,0,0,0,0,0,0,0,0,0,0
2492,1187,26653,4,15194,2231,14,2,697,16,13,3509,0,0,0,0,0,0,0,0,0,0,0,0,0
23075,1,397,6332,4,12514,5363,2819,1,237,468,166,12,11340,0,0,0,0,0,0,0,0,0,0,0
51,2500,12,6147,1,6044,1220,67,21,7994,5269,25,1950,3696,10,2324,0,0,0,0,0,0,0,0,0
14,642,339,141,700,1786,1,12787,1,446,6,513,3490,0,0,0,0,0,0,0,0,0,0,0,0
3595,5678,2,67,4,4489,10891,25790,7,623,1133,6,158,3821,0,0,0,0,0,0,0,0,0,0,0
57,7877,12,129,513,51,23917,15,350,7,232,1,594,0,0,0,0,0,0,0,0,0,0,0,0
44653,328,47162,60158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4798,6,133,1,177,41,552,2095,26,19,3002,12,2070,0,0,0,0,0,0,0,0,0,0,0
57,1609,2989,3463,2842,11,2,51,1205,5,2040,11,2031,0,0,0,0,0,0,0,0,0,0,0,0
49,6,4899,4263,4899,2783,320,1,698,10,3766,7,594,0,0,0,0,0,0,0,0,0,0,0,0
865,9285,270,620,172,2863,57,4244,405,9,2677,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16184,538,11,1972,4,29984,438,11,14028,12192,23044,7487,0,0,0,0,0,0,0,0,0,0,0,0,0
3286,1662,6891,10737,12,124,22,9501,1,50,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,6,2413,13630,915,398,4351,8614,9,570,10,158,0,0,0,0,0,0,0,0,0,0,0,0,0
